(4.32147e-009,1.86526e-008)
(2.69159e-008,1.03745e-008)
(2.74785e-007,-2.40651e-007)
(-1.4771e-007,-5.92398e-007)
(-0.000110187,2.53732e-005)
(-0.000124082,2.87459e-005)
(-9.11072e-006,-1.04103e-005)
(-8.18448e-006,-9.34538e-006)
(6.05089e-009,-1.40122e-009)
(6.58643e-009,-1.52594e-009)
(-6.3846e-008,-7.29305e-008)
(-7.06143e-008,-8.06338e-008)
(-8.31713e-008,-9.49683e-008)
