1.63130	55	1.14E-006	2.00E-007
1.86634	55	1.46E-006	8.00E-008
2.09905	55	1.59E-006	7.00E-008
2.33176	55	1.96E-006	7.00E-008
2.33176	55	1.86E-006	6.00E-008
2.56447	55	2.16E-006	2.00E-008
2.56447	55	2.19E-006	4.00E-008
2.56680	55	2.16E-006	6.00E-008
2.79951	55	2.44E-006	5.00E-008
2.79951	55	2.44E-006	9.00E-008
3.14858	55	2.79E-006	7.00E-008
3.26493	55	3.06E-006	4.00E-008
3.26493	55	3.03E-006	8.00E-008
3.26493	55	3.06E-006	1.00E-007
3.49997	55	3.27E-006	1.00E-007
3.73268	55	3.37E-006	1.00E-007
3.96539	55	3.84E-006	1.20E-007
3.96539	55	3.86E-006	9.00E-008
4.19810	55	4.01E-006	4.00E-008
4.19810	55	3.95E-006	1.20E-007
4.43082	55	4.49E-006	1.40E-007
4.54950	55	4.38E-006	1.10E-007
4.66585	55	4.92E-006	1.40E-007
4.78221	55	4.87E-006	1.20E-007
4.89856	55	4.96E-006	1.60E-007
5.01725	55	4.95E-006	5.00E-008
5.13127	55	5.24E-006	1.60E-007
5.13127	55	5.20E-006	1.60E-007
5.36399	55	5.32E-006	1.40E-007
5.36631	55	5.33E-006	1.60E-007
5.59902	55	5.54E-006	1.40E-007
5.83406	55	5.97E-006	6.00E-008
6.42747	55	6.70E-006	7.00E-008
6.64855	55	7.20E-006	2.00E-007
6.64855	55	7.10E-006	2.00E-007
6.76723	55	7.66E-006	1.70E-007
6.81377	55	7.46E-006	1.90E-007
6.85799	55	7.86E-006	1.70E-007
6.90686	55	7.60E-006	2.00E-007
6.95107	55	7.59E-006	9.00E-008
6.95340	55	7.90E-006	2.00E-007
6.99994	55	7.63E-006	1.70E-007
7.04649	55	7.60E-006	1.60E-007
7.09303	55	7.60E-006	2.00E-007
7.13957	55	7.46E-006	1.60E-007
7.18844	55	7.73E-006	1.90E-007
7.23731	55	7.36E-006	1.40E-007
7.28385	55	7.30E-006	3.00E-007
