2.56447	55	2.10E-006	7.00E-008
3.26493	55	2.96E-006	5.00E-008
3.26493	55	2.86E-006	9.00E-008
4.19810	55	4.01E-006	1.00E-007
5.01725	55	5.25E-006	1.30E-007
5.83406	55	6.20E-006	1.60E-007
