0.76190	55	5.02E-008	3.42E-009
0.99135	55	1.04E-007	3.08E-009
1.20544	55	1.69E-007	5.59E-009
1.35321	55	2.25E-007	9.38E-009
1.63456	55	3.31E-007	1.07E-008
1.85424	55	4.15E-007	7.89E-009
2.87095	55	7.55E-007	1.64E-008
2.87328	55	7.91E-007	1.80E-008
