2.2145	0	1.31E-06	8.57E-08
2.1009	0	1.31E-06	8.14E-08
1.9920	0	1.02E-06	6.76E-08
2.6273	0	1.75E-06	9.37E-08
2.5228	0	1.54E-06	8.34E-08
2.3131	0	1.38E-06	6.24E-08
2.9494	0	1.80E-06	1.37E-07
2.6866	0	1.77E-06	1.03E-07
1.8966	0	1.00E-06	4.82E-08
1.5634	0	7.66E-07	7.26E-08
1.5631	0	7.14E-07	4.52E-08
1.3802	0	5.91E-07	3.13E-08
1.1037	0	3.53E-07	1.79E-08
0.8957	0	2.16E-07	1.58E-08
3.3790	0	2.40E-06	1.65E-07
3.1977	0	2.03E-06	1.15E-07
0.7060	0	8.80E-08	6.57E-09
