0.437000   85.600000   1.170900   0.093672 
0.438000   85.600000   1.120000   0.089600 
0.457000   85.600000   1.079200   0.086336 
0.472000   85.600000   0.972300   0.077784 
0.484000   85.600000   0.885800   0.070864 
0.500000   85.600000   0.778900   0.062312 
0.508000   85.600000   0.728000   0.058240 
0.511000   85.600000   0.692300   0.055384 
0.515000   85.600000   0.641400   0.051312 
0.523000   85.600000   0.560000   0.044800 
0.524000   85.600000   0.493800   0.039504 
0.527000   85.600000   0.427600   0.034208 
0.531000   85.600000   0.336000   0.026880 
0.539000   85.600000   0.305400   0.024432 
0.547000   85.600000   0.336000   0.026880 
0.548000   85.600000   0.478500   0.038280 
0.551000   85.600000   0.621100   0.049688 
0.562000   85.600000   0.743200   0.059456 
0.566000   85.600000   0.794200   0.063536 
0.567000   85.600000   0.829800   0.066384 
0.574000   85.600000   0.865400   0.069232 
0.586000   85.600000   0.885800   0.070864 
0.587000   85.600000   0.860300   0.068824 
0.594000   85.600000   0.840000   0.067200 
0.605000   85.600000   0.819600   0.065568 
0.613000   85.600000   0.784000   0.062720 
0.629000   85.600000   0.758500   0.060680 
0.637000   85.600000   0.738200   0.059056 
0.645000   85.600000   0.702500   0.056200 
0.656000   85.600000   0.682200   0.054576 
0.664000   85.600000   0.661800   0.052944 
0.672000   85.600000   0.646500   0.051720 
0.695000   85.600000   0.626200   0.050096 
0.697000   85.600000   0.600700   0.048056 
0.711000   85.600000   0.585400   0.046832 
0.735000   85.600000   0.544700   0.043576 
0.750000   85.600000   0.524300   0.041944 
0.770000   85.600000   0.493800   0.039504 
0.793000   85.600000   0.473400   0.037872 
0.817000   85.600000   0.448000   0.035840 
0.836000   85.600000   0.422500   0.033800 
0.856000   85.600000   0.407300   0.032584 
0.876000   85.600000   0.397100   0.031768 
0.895000   85.600000   0.371600   0.029728 
0.927000   85.600000   0.346200   0.027696 
0.938000   85.600000   0.341100   0.027288 
0.958000   85.600000   0.330900   0.026472 
0.977000   85.600000   0.320700   0.025656 
0.993000   85.600000   0.300400   0.024032 
1.013000   85.600000   0.300400   0.024032 
1.036000   85.600000   0.290200   0.023216 
1.060000   85.600000   0.280000   0.022400 
1.075000   85.600000   0.254500   0.020360 
1.095000   85.600000   0.244400   0.019552 
1.114000   85.600000   0.249400   0.019952 
1.130000   85.600000   0.234200   0.018736 
1.142000   85.600000   0.244400   0.019552 
1.146000   85.600000   0.254500   0.020360 
1.154000   85.600000   0.239300   0.019144 
1.165000   85.600000   0.218900   0.017512 
1.177000   85.600000   0.218900   0.017512 
1.197000   85.600000   0.208700   0.016696 
1.212000   85.600000   0.198500   0.015880 
1.232000   85.600000   0.198500   0.015880 
1.255000   85.600000   0.198500   0.015880 
1.279000   85.600000   0.188400   0.015072 
1.298000   85.600000   0.188400   0.015072 
1.318000   85.600000   0.188400   0.015072 
1.334000   85.600000   0.188400   0.015072 
1.353000   85.600000   0.188400   0.015072 
1.373000   85.600000   0.193400   0.015472 
1.396000   85.600000   0.188400   0.015072 
1.412000   85.600000   0.173100   0.013848 
1.436000   85.600000   0.142500   0.011400 
1.443000   85.600000   0.122200   0.009776 
1.455000   85.600000   0.081500   0.006520 
1.463000   85.600000   0.162900   0.013032 
1.467000   85.600000   0.122200   0.009776 
1.479000   85.600000   0.208700   0.016696 
1.483000   85.600000   0.224000   0.017920 
1.494000   85.600000   0.213800   0.017104 
1.518000   85.600000   0.208700   0.016696 
1.537000   85.600000   0.224000   0.017920 
1.538000   85.600000   0.249400   0.019952 
1.537000   85.600000   0.269800   0.021584 
1.545000   85.600000   0.274900   0.021992 
1.553000   85.600000   0.259600   0.020768 
1.554000   85.600000   0.229100   0.018328 
1.557000   85.600000   0.203600   0.016288 
1.569000   85.600000   0.198500   0.015880 
1.577000   85.600000   0.198500   0.015880 
1.592000   85.600000   0.188400   0.015072 
0.418000   116.000000   0.542100   0.043368 
0.442000   116.000000   0.449400   0.035952 
0.477000   116.000000   0.347500   0.027800 
0.489000   116.000000   0.319700   0.025576 
0.493000   116.000000   0.254800   0.020384 
0.509000   116.000000   0.245600   0.019648 
0.521000   116.000000   0.180700   0.014456 
0.522000   116.000000   0.152900   0.012232 
0.528000   116.000000   0.129700   0.010376 
0.536000   116.000000   0.148300   0.011864 
0.540000   116.000000   0.199200   0.015936 
0.548000   116.000000   0.287300   0.022984 
0.548000   116.000000   0.412400   0.032992 
0.548000   116.000000   0.546700   0.043736 
0.560000   116.000000   0.607000   0.048560 
0.564000   116.000000   0.644000   0.051520 
0.572000   116.000000   0.620900   0.049672 
0.580000   116.000000   0.588400   0.047072 
0.584000   116.000000   0.556000   0.044480 
0.588000   116.000000   0.528200   0.042256 
0.599000   116.000000   0.495800   0.039664 
0.611000   116.000000   0.463300   0.037064 
0.619000   116.000000   0.440200   0.035216 
0.627000   116.000000   0.407700   0.032616 
0.639000   116.000000   0.398500   0.031880 
0.647000   116.000000   0.370700   0.029656 
0.662000   116.000000   0.361400   0.028912 
0.674000   116.000000   0.333600   0.026688 
0.686000   116.000000   0.333600   0.026688 
0.698000   116.000000   0.310400   0.024832 
0.718000   116.000000   0.291900   0.023352 
0.741000   116.000000   0.278000   0.022240 
0.765000   116.000000   0.259500   0.020760 
0.785000   116.000000   0.254800   0.020384 
0.800000   116.000000   0.236300   0.018904 
0.824000   116.000000   0.222400   0.017792 
0.840000   116.000000   0.217800   0.017424 
0.859000   116.000000   0.213100   0.017048 
0.879000   116.000000   0.194600   0.015568 
0.903000   116.000000   0.194600   0.015568 
0.922000   116.000000   0.190000   0.015200 
0.950000   116.000000   0.176100   0.014088 
0.962000   116.000000   0.180700   0.014456 
0.985000   116.000000   0.162200   0.012976 
1.025000   116.000000   0.143600   0.011488 
1.041000   116.000000   0.143600   0.011488 
1.060000   116.000000   0.134400   0.010752 
1.080000   116.000000   0.139000   0.011120 
1.104000   116.000000   0.125100   0.010008 
1.119000   116.000000   0.129700   0.010376 
1.131000   116.000000   0.125100   0.010008 
1.147000   116.000000   0.120500   0.009640 
1.159000   116.000000   0.120500   0.009640 
1.167000   116.000000   0.120500   0.009640 
1.186000   116.000000   0.125100   0.010008 
1.206000   116.000000   0.129700   0.010376 
1.226000   116.000000   0.115800   0.009264 
1.245000   116.000000   0.125100   0.010008 
1.265000   116.000000   0.120500   0.009640 
1.289000   116.000000   0.125100   0.010008 
1.305000   116.000000   0.129700   0.010376 
1.320000   116.000000   0.125100   0.010008 
1.348000   116.000000   0.129700   0.010376 
1.360000   116.000000   0.125100   0.010008 
1.383000   116.000000   0.129700   0.010376 
1.399000   116.000000   0.125100   0.010008 
1.419000   116.000000   0.120500   0.009640 
1.435000   116.000000   0.125100   0.010008 
1.438000   116.000000   0.152900   0.012232 
1.446000   116.000000   0.180700   0.014456 
