1.2011	0	2.2273E+00	9.3800E-02
1.2034	0	2.4831E+00	9.4900E-02
1.2058	0	2.2705E+00	9.4900E-02
1.2081	0	2.3986E+00	9.2200E-02
1.2105	0	2.3304E+00	9.1500E-02
1.2129	0	2.2615E+00	9.0300E-02
1.2153	0	2.4115E+00	8.6200E-02
1.2176	0	2.1511E+00	8.7000E-02
1.2200	0	2.3021E+00	8.7400E-02
1.2224	0	2.2927E+00	8.4300E-02
1.2248	0	2.2576E+00	8.2800E-02
1.2273	0	2.2769E+00	8.2500E-02
1.2297	0	2.2153E+00	8.0600E-02
1.2321	0	2.2663E+00	8.0700E-02
1.2345	0	2.3694E+00	7.9200E-02
1.2370	0	2.3133E+00	7.8100E-02
1.2394	0	2.2288E+00	7.8000E-02
1.2419	0	2.4079E+00	7.6900E-02
1.2444	0	2.2456E+00	7.5700E-02
1.2468	0	2.3074E+00	7.5000E-02
1.2493	0	2.3035E+00	7.3500E-02
1.2518	0	2.3053E+00	7.3700E-02
1.2543	0	2.1472E+00	7.1600E-02
1.2568	0	2.3044E+00	7.1500E-02
1.2593	0	2.2391E+00	7.0500E-02
1.2618	0	2.2121E+00	7.0300E-02
1.2643	0	2.2915E+00	7.0600E-02
1.2669	0	2.2658E+00	6.8200E-02
1.2694	0	2.2698E+00	6.8600E-02
1.2720	0	2.3325E+00	6.7500E-02
1.2745	0	2.2178E+00	6.6800E-02
1.2771	0	2.2928E+00	6.7100E-02
1.2797	0	2.2640E+00	6.5900E-02
1.2822	0	2.2138E+00	6.5700E-02
1.2848	0	2.2144E+00	6.5000E-02
1.2874	0	2.0931E+00	6.3600E-02
1.2900	0	2.2065E+00	6.2500E-02
1.2926	0	2.2439E+00	6.2900E-02
1.2952	0	2.2722E+00	6.2200E-02
1.2979	0	2.2886E+00	6.3400E-02
1.3005	0	2.1548E+00	6.1700E-02
1.3031	0	2.1505E+00	6.1000E-02
1.3058	0	2.1536E+00	6.1400E-02
1.3085	0	2.2519E+00	6.0600E-02
1.3111	0	2.2445E+00	6.0200E-02
1.3138	0	2.1532E+00	5.9400E-02
1.3165	0	2.2997E+00	5.9200E-02
1.3192	0	2.1615E+00	5.8100E-02
1.3219	0	2.2331E+00	5.7600E-02
1.3246	0	2.3147E+00	5.7200E-02
1.3273	0	2.1861E+00	5.6200E-02
1.3300	0	2.2289E+00	5.6800E-02
1.3327	0	2.1881E+00	5.6300E-02
1.3355	0	2.2090E+00	5.5000E-02
1.3382	0	2.2232E+00	5.6100E-02
1.3410	0	2.1810E+00	5.4200E-02
1.3438	0	2.1324E+00	5.4800E-02
1.3465	0	2.2363E+00	5.4500E-02
1.3493	0	2.1957E+00	5.3800E-02
1.3521	0	2.1415E+00	5.3700E-02
1.3549	0	2.1580E+00	5.3100E-02
1.3577	0	2.1205E+00	5.2300E-02
1.3605	0	2.1041E+00	5.2100E-02
1.3634	0	2.1805E+00	5.0700E-02
1.3662	0	2.1534E+00	5.0000E-02
1.3691	0	2.1409E+00	4.9900E-02
1.3719	0	2.1029E+00	4.9800E-02
1.3748	0	2.1184E+00	4.9300E-02
1.3776	0	2.1048E+00	4.8900E-02
1.3805	0	2.0584E+00	4.8700E-02
1.3834	0	2.1404E+00	4.8400E-02
1.3863	0	2.1147E+00	4.8000E-02
1.3892	0	2.1210E+00	4.7300E-02
1.3921	0	2.1741E+00	4.7400E-02
1.3951	0	2.1838E+00	4.7100E-02
1.3980	0	2.1795E+00	4.6400E-02
1.4009	0	2.1934E+00	4.6000E-02
1.4039	0	2.1533E+00	4.6200E-02
1.4069	0	2.1465E+00	4.5900E-02
1.4098	0	2.1061E+00	4.5800E-02
1.4128	0	2.0795E+00	4.5100E-02
1.4158	0	2.0719E+00	4.4900E-02
1.4188	0	2.1596E+00	4.4400E-02
1.4218	0	2.0420E+00	4.4300E-02
1.4248	0	2.1246E+00	4.3800E-02
1.4279	0	2.0931E+00	4.3200E-02
1.4309	0	2.0682E+00	4.2800E-02
1.4340	0	2.0877E+00	4.2700E-02
1.4370	0	2.1784E+00	4.2000E-02
1.4401	0	1.9925E+00	4.2100E-02
1.4432	0	2.1695E+00	4.1900E-02
1.4463	0	2.1020E+00	4.1700E-02
1.4494	0	2.1341E+00	4.1000E-02
1.4525	0	2.0896E+00	4.1300E-02
1.4556	0	2.0338E+00	4.0800E-02
1.4587	0	2.0677E+00	4.0700E-02
1.4619	0	2.0441E+00	4.0100E-02
1.4650	0	2.0898E+00	4.0100E-02
1.4682	0	2.0932E+00	4.0000E-02
1.4713	0	2.0295E+00	3.9700E-02
1.4745	0	2.0931E+00	3.9400E-02
1.4777	0	2.0314E+00	3.9100E-02
1.4809	0	2.0054E+00	3.8800E-02
1.4841	0	2.0082E+00	3.8700E-02
1.4873	0	2.0960E+00	3.8100E-02
1.4906	0	2.0674E+00	3.7900E-02
1.4938	0	2.0726E+00	3.8100E-02
1.4971	0	2.0561E+00	3.7700E-02
1.4993	0	1.9951E+00	5.9200E-02
1.5003	0	2.0450E+00	8.4100E-02
1.5010	0	1.9589E+00	8.4300E-02
1.5016	0	1.9979E+00	8.2700E-02
1.5023	0	2.0501E+00	8.2900E-02
1.5029	0	1.8629E+00	8.3000E-02
1.5036	0	2.0626E+00	8.3100E-02
1.5043	0	1.9799E+00	8.3400E-02
1.5049	0	1.8553E+00	8.4000E-02
1.5056	0	2.0922E+00	8.2000E-02
1.5062	0	2.0342E+00	8.3000E-02
1.5069	0	2.1041E+00	8.3200E-02
1.5075	0	1.9109E+00	8.2900E-02
1.5082	0	1.8965E+00	8.2100E-02
1.5089	0	1.9750E+00	8.3000E-02
1.5095	0	2.2006E+00	8.2000E-02
1.5102	0	1.9421E+00	8.2300E-02
1.5108	0	2.0688E+00	8.1800E-02
1.5115	0	1.9242E+00	8.1600E-02
1.5122	0	1.9844E+00	8.1500E-02
1.5128	0	2.1098E+00	8.2700E-02
1.5135	0	2.1295E+00	8.1100E-02
1.5142	0	1.9529E+00	8.2200E-02
1.5148	0	2.0808E+00	8.0600E-02
1.5155	0	1.9975E+00	8.2000E-02
1.5161	0	2.1827E+00	8.2200E-02
1.5168	0	2.0216E+00	8.1100E-02
1.5175	0	2.1005E+00	7.9900E-02
1.5181	0	1.9458E+00	8.1400E-02
1.5188	0	2.0045E+00	8.2500E-02
1.5195	0	2.0589E+00	8.0200E-02
1.5201	0	2.0794E+00	8.1000E-02
1.5208	0	2.2002E+00	8.0500E-02
1.5215	0	1.9266E+00	8.0800E-02
1.5221	0	2.0606E+00	8.0200E-02
1.5228	0	1.9965E+00	8.0000E-02
1.5235	0	2.1489E+00	8.0500E-02
1.5241	0	2.0900E+00	7.9600E-02
1.5248	0	1.9979E+00	7.9700E-02
1.5255	0	1.8608E+00	8.1000E-02
1.5262	0	2.0860E+00	7.9500E-02
1.5268	0	2.0303E+00	8.0700E-02
1.5275	0	1.9153E+00	7.9400E-02
1.5282	0	1.9876E+00	8.1600E-02
1.5288	0	2.0840E+00	7.9900E-02
1.5295	0	1.8590E+00	8.0500E-02
1.5302	0	2.0567E+00	7.9200E-02
1.5309	0	1.9658E+00	7.9700E-02
1.5315	0	2.0179E+00	8.0200E-02
1.5322	0	1.9044E+00	8.0200E-02
1.5329	0	2.0976E+00	8.0300E-02
1.5336	0	2.0337E+00	7.9900E-02
1.5342	0	2.1076E+00	7.9300E-02
