0.55    142.5    291.293    44.7781
0.65    142.5    365.712    41.7202
0.75    142.5    181.665    29.1051
0.85    142.5    183.4    29.0208
0.95    142.5    128.213    23.8234
1.05    142.5    120.582    22.7985
1.15    142.5    90.7132    19.3482
1.25    142.5    90.4307    18.8615
1.35    142.5    48.4917    13.4522
1.45    142.5    46.4465    12.8847
1.55    142.5    30.7862    10.2639
1.65    142.5    104.501    18.4814
1.75    142.5    111.595    18.6071
1.85    142.5    116.031    18.5876
1.95    142.5    75.1362    14.7394
2.05    142.5    69.7041    13.9436
2.15    142.5    60.0271    12.8002
2.25    142.5    58.5508    12.4865
2.35    142.5    60.211    12.5586
2.45    142.5    49.1946    11.2882
2.55    142.5    56.0016    11.9449
2.65    142.5    47.7904    10.969
2.75    142.5    51.1865    11.4537
2.85    142.5    25.649    8.11467
2.95    142.5    36.3    9.70908
3.05    142.5    52.4959    11.7516
3.15    142.5    37.4966    10.0307
3.25    142.5    21.6971    7.67439
3.35    142.5    27.7361    8.77502
3.45    142.5    22.6591    8.01457
3.55    142.5    8.53917    4.93087
3.65    142.5    23.3015    8.24176
3.75    142.5    20.5267    7.76117
3.85    142.5    6.03065    4.26497
3.95    142.5    12.4392    6.22218
