0.9921	0	0.39	0.04
1.9557	0	0.43	0.04
2.4757	0	1.22	0.12
2.9956	0	2.78	0.28
3.8225	0	8.01	0.80
4.0334	0	11.11	1.11
4.2445	0	13.82	1.38
4.4747	0	17.10	1.71
4.6275	0	21.35	2.14
4.8767	0	25.41	2.54
5.0482	0	31.21	3.12
5.2384	0	38.74	3.87
5.4676	0	44.92	4.49
5.6578	0	52.45	5.25
5.8097	0	59.41	5.94
6.0005	0	65.20	6.52
6.4000	0	80.84	8.08
7.8558	0	-72.50	-7.25
8.8750	0	-65.90	-6.59
9.8959	0	-64.30	-6.43
10.8210	0	-63.30	-6.33
11.8620	0	-64.20	-6.42
12.2700	0	-75.80	-7.58
17.7430	0	104.60	10.46
19.0350	0	101.90	10.19



