0.446	0	1.74E-04	8.69E-05
0.466	0	5.44E-04	1.81E-04
0.486	0	4.70E-04	1.88E-04
0.506	0	9.67E-04	2.90E-04
0.566	0	7.23E-04	3.10E-04
0.586	0	1.36E-03	4.20E-04
0.606	0	1.70E-03	4.25E-04
0.626	0	1.83E-03	4.30E-04
0.646	0	2.28E-03	5.44E-04
0.666	0	1.75E-03	4.39E-04
0.686	0	2.65E-03	5.53E-04
0.706	0	3.01E-03	5.57E-04
0.726	0	3.36E-03	5.60E-04
0.746	0	2.59E-03	5.63E-04
0.766	0	2.71E-03	5.65E-04
0.786	0	3.29E-03	5.68E-04
0.806	0	3.76E-03	6.83E-04
0.826	0	4.68E-03	6.85E-04
0.846	0	5.03E-03	8.01E-04
0.866	0	4.23E-03	6.87E-04
0.886	0	4.80E-03	6.86E-04
0.906	0	4.33E-03	6.84E-04
0.926	0	3.85E-03	6.79E-04
0.946	0	5.48E-03	7.83E-04
0.966	0	3.84E-03	6.58E-04
0.986	0	3.51E-03	6.38E-04
1.006	0	4.06E-03	6.09E-04
1.026	0	3.54E-03	5.73E-04
1.046	0	3.32E-03	5.39E-04
1.066	0	6.02E-03	6.88E-04
1.086	0	5.52E-03	6.80E-04
1.106	0	5.86E-03	6.89E-04
1.126	0	7.34E-03	7.96E-04
1.146	0	1.02E-02	1.00E-03
1.166	0	1.26E-02	1.12E-03
1.186	0	1.79E-02	1.33E-03
1.206	0	2.00E-02	1.36E-03
1.226	0	2.84E-02	1.67E-03
1.246	0	3.29E-02	1.79E-03
1.266	0	4.13E-02	2.01E-03
1.286	0	5.05E-02	2.23E-03
1.306	0	5.95E-02	2.45E-03
1.326	0	7.63E-02	2.77E-03
1.346	0	9.23E-02	3.09E-03
1.366	0	1.15E-01	3.41E-03
1.386	0	1.30E-01	3.63E-03
1.406	0	1.59E-01	4.05E-03
1.426	0	1.89E-01	4.47E-03
1.446	0	2.23E-01	4.79E-03
1.466	0	2.57E-01	5.21E-03
1.486	0	3.01E-01	5.63E-03
1.506	0	3.58E-01	6.15E-03
1.526	0	4.40E-01	6.77E-03
1.546	0	5.02E-01	7.18E-03
1.566	0	5.90E-01	7.81E-03
1.586	0	6.83E-01	8.44E-03
1.606	0	7.97E-01	9.10E-03
1.626	0	9.71E-01	1.01E-02
1.646	0	1.11E+00	1.08E-02
1.666	0	1.28E+00	1.18E-02
1.686	0	1.50E+00	1.29E-02
1.706	0	1.74E+00	1.40E-02
1.726	0	1.94E+00	1.49E-02
1.746	0	2.07E+00	1.57E-02
1.766	0	2.07E+00	1.57E-02
1.786	0	1.99E+00	1.55E-02
1.806	0	1.88E+00	1.49E-02
1.826	0	1.59E+00	1.35E-02
1.846	0	1.37E+00	1.24E-02
1.866	0	1.12E+00	1.10E-02
1.886	0	9.00E-01	9.77E-03
1.906	0	7.11E-01	1.30E-02
1.926	0	5.85E-01	1.17E-02
1.946	0	4.65E-01	1.04E-02
1.966	0	3.57E-01	9.11E-03
2.066	0	1.21E-01	5.28E-03
2.086	0	1.02E-01	4.86E-03
2.106	0	7.68E-02	4.14E-03
2.126	0	6.91E-02	3.92E-03
2.146	0	5.05E-02	3.40E-03
2.166	0	3.64E-02	2.88E-03
2.186	0	2.98E-02	2.55E-03
2.206	0	2.28E-02	2.23E-03
2.226	0	1.30E-02	1.72E-03
2.246	0	9.52E-03	1.40E-03
2.266	0	6.25E-03	1.09E-03
2.286	0	8.71E-04	4.36E-04
2.306	0	9.08E-04	4.12E-04

