0.585	0	1.50E-03	4.31E-04
0.605	0	1.34E-03	3.99E-04
0.625	0	1.68E-03	3.29E-04
0.645	0	2.42E-03	2.93E-04
0.665	0	2.92E-03	3.32E-04
0.685	0	2.74E-03	3.34E-04
0.705	0	3.58E-03	3.72E-04
0.725	0	3.18E-03	3.37E-04
0.745	0	3.86E-03	3.75E-04
0.765	0	3.30E-03	3.39E-04
0.785	0	4.04E-03	3.77E-04
0.805	0	4.34E-03	4.16E-04
0.825	0	4.96E-03	4.54E-04
0.845	0	4.74E-03	4.17E-04
0.865	0	4.13E-03	4.17E-04
0.885	0	4.17E-03	4.17E-04
0.905	0	4.43E-03	4.17E-04
0.925	0	3.43E-03	3.77E-04
0.945	0	4.58E-03	4.13E-04
0.965	0	3.49E-03	3.71E-04
0.985	0	2.92E-03	3.65E-04
1.005	0	3.23E-03	3.55E-04
1.025	0	2.92E-03	3.78E-04
1.045	0	3.20E-03	4.29E-04
1.065	0	3.21E-03	4.81E-04
1.085	0	4.29E-03	5.40E-04
1.105	0	5.09E-03	5.12E-04
1.125	0	8.31E-03	5.85E-04
1.145	0	9.13E-03	5.95E-04
1.165	0	1.29E-02	7.04E-04
1.185	0	1.49E-02	7.81E-04
1.205	0	2.03E-02	8.93E-04
1.225	0	2.55E-02	1.01E-03
1.245	0	3.17E-02	1.12E-03
1.265	0	4.26E-02	1.27E-03
1.285	0	5.36E-02	1.41E-03
1.305	0	6.54E-02	1.56E-03
1.325	0	8.29E-02	1.74E-03
1.345	0	1.01E-01	1.92E-03
1.365	0	1.22E-01	2.14E-03
1.385	0	1.48E-01	2.36E-03
1.405	0	1.71E-01	2.54E-03
1.425	0	2.06E-01	2.76E-03
1.445	0	2.57E-01	3.05E-03
1.465	0	3.01E-01	3.30E-03
1.485	0	3.57E-01	3.58E-03
1.505	0	4.19E-01	3.91E-03
1.525	0	5.06E-01	4.27E-03
1.545	0	5.91E-01	4.62E-03
1.565	0	6.93E-01	4.98E-03
1.585	0	8.29E-01	5.45E-03
1.605	0	9.93E-01	5.96E-03
1.625	0	1.15E+00	6.44E-03
1.645	0	1.36E+00	7.02E-03
1.665	0	1.63E+00	7.69E-03
1.685	0	1.88E+00	8.34E-03
1.705	0	2.17E+00	9.02E-03
1.725	0	2.40E+00	9.56E-03
1.745	0	2.59E+00	1.00E-02
1.765	0	2.68E+00	1.02E-02
1.785	0	2.60E+00	1.01E-02
1.805	0	2.38E+00	9.64E-03
1.825	0	2.10E+00	8.95E-03
1.845	0	1.77E+00	8.16E-03
1.865	0	1.46E+00	7.33E-03
1.885	0	1.19E+00	6.58E-03
1.905	0	9.58E-01	5.87E-03
1.925	0	7.64E-01	5.23E-03
1.945	0	6.19E-01	4.71E-03
1.965	0	4.83E-01	4.17E-03
2.065	0	1.57E-01	2.38E-03
2.085	0	1.22E-01	2.10E-03
2.105	0	9.22E-02	1.80E-03
2.125	0	6.98E-02	1.59E-03
2.145	0	5.28E-02	1.37E-03
2.165	0	3.98E-02	1.19E-03
2.185	0	3.03E-02	1.05E-03
2.205	0	2.13E-02	8.65E-04
2.225	0	1.68E-02	7.55E-04
2.245	0	1.15E-02	6.43E-04
2.265	0	6.10E-03	4.66E-04
2.285	0	4.19E-03	3.90E-04
2.305	0	2.55E-03	2.84E-04
2.325	0	1.17E-03	2.10E-04
2.345	0	6.68E-04	1.67E-04
2.365	0	3.93E-04	1.23E-04
2.385	0	1.56E-04	7.80E-05

